SL,ID,Year, Market Capitalization ,Market Cap Growth,de,df,roe,roa,roic,ta,cc,ffr,lf,ni,nig,tag,cg,ffrg,lfg
14,BANR,2011,295200034,0.13547,0.399,2.176,-0.005,-0.001,0.001,14.87723053,6.972049161,0.071612903,-20.25058505,5457000,-1.088164017,0.18930096,0.085119028,-0.111612903,8.73132471
14,BANR,2012,597851074,1.02524,0.316,2.111,0.107,0.014,0.01,14.8806176,7.053322296,0.164516129,-15.30670522,64882000,10.88968298,0.00338707,0.081273135,0.092903226,4.94387983
14,BANR,2013,875951727,0.46517,0.342,2.114,0.088,0.011,0.016,15.19975394,7.115001942,0.08516129,-7.406970197,46214000,-0.287722327,0.31913634,0.061679646,-0.079354839,7.899735023
14,BANR,2014,841975093,-0.03879,0.322,2.034,0.095,0.012,0.017,15.31889545,7.190448578,0.122580645,-2.841205758,54070000,0.169991777,0.11914151,0.075446636,0.037419355,4.565764439
14,BANR,2015,1505268421,0.78778,0.249,78.211,0.055,0.007,0.011,15.31652585,7.254915764,0.240645161,-1.759177483,45222000,-0.163639726,-0.0023696,0.064467186,0.118064516,1.082028275
14,BANR,2016,1870360642,0.24254,0.195,-2.771,0.064,0.009,0.013,15.31066667,7.312790128,0.54,-0.519441513,85385000,0.888129671,-0.00585918,0.057874364,0.299354839,1.23973597
14,BANR,2017,1813806390,-0.03024,0.153,0.582,0.046,0.006,0.015,15.30762918,7.380595195,1.301612903,-0.087970518,60776000,-0.288212215,-0.00303749,0.067805067,0.761612903,0.431470995
14,BANR,2018,1732737133,-0.0447,0.523,100.674,0.104,0.013,0.015,15.22248143,7.442429598,2.274193548,0.013209468,136515000,1.246199158,-0.08514775,0.061834403,0.972580645,0.101179986
14,BANR,2019,1933870103,0.11608,0.431,5.506,0.095,0.012,0.015,15.23038205,7.49234782,1.550967742,0.028774438,146278000,0.071515951,0.00790062,0.049918222,-0.723225806,0.01556497
14,BANR,2020,1637901221,-0.15304,0.366,5.412,0.071,0.008,0.01,15.80598574,7.635558153,0.09,-7.56021125,115928000,-0.207481645,0.57560369,0.143210333,-1.460967742,-7.588985688
14,BANR,2021,2078091106,0.26875,0.351,2.036,0.121,0.012,0.017,15.98157802,7.70700411,0.079677419,8.358280893,201048000,0.734248844,0.17559228,0.071445957,-0.010322581,15.91849214
15,BCS,2003,59754922852,0.47166,7.80601,-49.64583,0.173,0.006,0.008,13.54082315,6.57394717,0.984193548,-3.020719642,2744000000,0.231597846,0.04579269,0.057056113,-0.254193549,1.032640453
15,BCS,2004,74946391560,0.25423,5.80554,10.75284,0.196,0.007,0.008,13.60352033,6.62459019,2.156129032,-1.955696159,3254000000,0.185860058,0.06269718,0.05064302,1.171935484,1.065023483
15,BCS,2005,67891463614,-0.09413,16.29975,126.0535,0.167,0.005,0.005,13.64122175,6.663562361,4.157096774,-0.731401558,3447000000,0.059311616,0.03770142,0.038972171,2.000967742,1.224294601
15,BCS,2006,94325091339,0.38935,16.24673,43.71726,0.176,0.005,0.005,13.66788806,6.696201494,5.238064516,-0.060309762,4571000000,0.32608065,0.02666631,0.032639133,1.080967742,0.671091796
15,BCS,2007,65951439777,-0.30081,18.91323,-50.82549,0.148,0.004,0.004,13.6942349,6.709662508,4.244516129,-0.836372357,4417000000,-0.033690658,0.02634684,0.013461014,-0.993548387,-0.776062595
15,BCS,2008,16010010151,-0.75725,37.64408,42.61318,0.127,0.003,0.002,14.61425006,6.777513783,0.15516129,-11.63450485,4382000000,-0.00792393,0.92001516,0.067851275,-4.089354839,-10.79813249
15,BCS,2009,36836054715,1.30081,17.50208,20.33337,0.224,0.005,0.004,14.61266544,6.829052706,0.118064516,-35.05002555,9393000000,1.143541762,-0.00158462,0.051538923,-0.037096774,-23.4155207
15,BCS,2010,47129813960,0.27945,17.43527,52.40989,0.073,0.002,0.002,14.68792957,6.886930133,0.183225806,-28.98190976,3564000000,-0.620568508,0.07526413,0.057877427,0.06516129,6.06811579
15,BCS,2011,33469882543,-0.28984,17.87483,34.55714,0.056,0.002,0.002,14.87723053,6.972049161,0.071612903,-20.25058505,2924000000,-0.179573513,0.18930096,0.085119028,-0.111612903,8.73132471
15,BCS,2012,52823723087,0.57825,17.73858,-63.1391,-0.012,0,0,14.8806176,7.053322296,0.164516129,-15.30670522,-624000000,-1.213406293,0.00338707,0.081273135,0.092903226,4.94387983
15,BCS,2013,55489736570,0.05047,12.57947,-27.13272,0.01,0,0.001,15.19975394,7.115001942,0.08516129,-7.406970197,540000000,-1.865384615,0.31913634,0.061679646,-0.079354839,7.899735023
15,BCS,2014,60465197835,0.08966,11.88656,-65.85871,-0.003,0,0,15.31889545,7.190448578,0.122580645,-2.841205758,-174000000,-1.322222222,0.11914151,0.075446636,0.037419355,4.565764439
15,BCS,2015,53454116704,-0.11595,8.54698,37.0458,-0.007,0,0,15.31652585,7.254915764,0.240645161,-1.759177483,-394000000,1.264367816,-0.0023696,0.064467186,0.118064516,1.082028275
15,BCS,2016,46212660860,-0.13547,8.20388,53.55842,0.026,0.001,0.002,15.31066667,7.312790128,0.54,-0.519441513,1623000000,-5.11928934,-0.00585918,0.057874364,0.299354839,1.23973597
15,BCS,2017,45792545761,-0.00909,8.22651,8.82991,-0.03,-0.002,0,15.30762918,7.380595195,1.301612903,-0.087970518,-1922000000,-2.184226741,-0.00303749,0.067805067,0.761612903,0.431470995
15,BCS,2018,31676678444,-0.30826,8.58976,63.18685,0.026,0.001,0.002,15.22248143,7.442429598,2.274193548,0.013209468,1597000000,-1.830905307,-0.08514775,0.061834403,0.972580645,0.101179986
15,BCS,2019,40776078956,0.28726,8.13944,-233.17741,0.037,0.002,0.002,15.23038205,7.49234782,1.550967742,0.028774438,2461000000,0.541014402,0.00790062,0.049918222,-0.723225806,0.01556497
15,BCS,2020,34662617500,-0.14993,9.73464,11.40083,0.023,0.001,0.001,15.80598574,7.635558153,0.09,-7.56021125,1526000000,-0.379926859,0.57560369,0.143210333,-1.460967742,-7.588985688
15,BCS,2021,43601962500,0.2579,9.19687,13.45499,0.094,0.005,0.004,15.98157802,7.70700411,0.079677419,8.358280893,6375000000,3.177588467,0.17559228,0.071445957,-0.010322581,15.91849214
16,CATY,2003,1389167581,1.03159,0.70586,54.05006,0.144,0.015,0.024,13.54082315,6.57394717,0.984193548,-3.020719642,55572000,0.14110883,0.04579269,0.057056113,-0.254193549,1.032640453
16,CATY,2004,1868900475,0.34534,1.01983,6.2112,0.131,0.015,0.023,13.60352033,6.62459019,2.156129032,-1.955696159,86813000,0.562171597,0.06269718,0.05064302,1.171935484,1.065023483
16,CATY,2005,1803064947,-0.03523,0.84253,5.98937,0.141,0.017,0.026,13.64122175,6.663562361,4.157096774,-0.731401558,104091000,0.199025492,0.03770142,0.038972171,2.000967742,1.224294601
16,CATY,2006,1788339984,-0.00817,1.41864,12.7708,0.136,0.016,0.022,13.66788806,6.696201494,5.238064516,-0.060309762,117570000,0.129492463,0.02666631,0.032639133,1.080967742,0.671091796
16,CATY,2007,1319633416,-0.26209,3.1756,20.92749,0.134,0.013,0.017,13.6942349,6.709662508,4.244516129,-0.836372357,125469000,0.067185507,0.02634684,0.013461014,-0.993548387,-0.776062595
16,CATY,2008,1175784101,-0.10901,2.58423,23.27054,0.046,0.005,0.005,14.61425006,6.777513783,0.15516129,-11.63450485,50521000,-0.59734277,0.92001516,0.067851275,-4.089354839,-10.79813249
16,CATY,2009,466813027,-0.60298,2.07828,20.2002,-0.066,-0.007,-0.009,14.61266544,6.829052706,0.118064516,-35.05002555,-67390000,-2.333900754,-0.00158462,0.051538923,-0.037096774,-23.4155207
16,CATY,2010,1311385185,1.80923,1.62765,14.21013,-0.003,0,0,14.68792957,6.886930133,0.183225806,-28.98190976,11565000,-1.171612999,0.07526413,0.057877427,0.06516129,6.06811579
16,CATY,2011,1174195410,-0.10461,1.2296,10.82738,0.057,0.008,0.013,14.87723053,6.972049161,0.071612903,-20.25058505,100150000,7.659749243,0.18930096,0.085119028,-0.111612903,8.73132471
16,CATY,2012,1538019490,0.30985,1.00386,10.07828,0.064,0.009,0.016,14.8806176,7.053322296,0.164516129,-15.30670522,117438000,0.172621068,0.00338707,0.081273135,0.092903226,4.94387983
16,CATY,2013,2113284385,0.37403,1.02373,13.7164,0.076,0.011,0.017,15.19975394,7.115001942,0.08516129,-7.406970197,123143000,0.048578825,0.31913634,0.061679646,-0.079354839,7.899735023
16,CATY,2014,2039631962,-0.03485,0.6549,7.22484,0.089,0.012,0.019,15.31889545,7.190448578,0.122580645,-2.841205758,137830000,0.119267843,0.11914151,0.075446636,0.037419355,4.565764439
16,CATY,2015,2537826778,0.24426,0.48808,4.90885,0.095,0.013,0.018,15.31652585,7.254915764,0.240645161,-1.759177483,161109000,0.168896467,-0.0023696,0.064467186,0.118064516,1.082028275
16,CATY,2016,3000189172,0.18219,0.46429,3.67697,0.098,0.013,0.018,15.31066667,7.312790128,0.54,-0.519441513,175099000,0.086835621,-0.00585918,0.057874364,0.299354839,1.23973597
16,CATY,2017,3408178008,0.13599,0.38266,3.00496,0.091,0.012,0.02,15.30762918,7.380595195,1.301612903,-0.087970518,176042000,0.005385525,-0.00303749,0.067805067,0.761612903,0.431470995
16,CATY,2018,2718471675,-0.20237,0.35792,2.3023,0.131,0.017,0.021,15.22248143,7.442429598,2.274193548,0.013209468,271885000,0.544432579,-0.08514775,0.061834403,0.972580645,0.101179986
16,CATY,2019,3032832972,0.11564,0.3881,2.08114,0.125,0.016,0.02,15.23038205,7.49234782,1.550967742,0.028774438,279135000,0.026665686,0.00790062,0.049918222,-0.723225806,0.01556497
16,CATY,2020,2564280090,-0.15449,0.14064,1.08247,0.097,0.012,0.014,15.80598574,7.635558153,0.09,-7.56021125,228860000,-0.180109983,0.57560369,0.143210333,-1.460967742,-7.588985688
16,CATY,2021,3319838050,0.29465,0.0822,0.60827,0.121,0.015,0.022,15.98157802,7.70700411,0.079677419,8.358280893,298304000,0.303434414,0.17559228,0.071445957,-0.010322581,15.91849214
17,CBU,2003,636760733,0.56644,1.64955,10.31362,0.113,0.011,0.014,13.54082315,6.57394717,0.984193548,-3.020719642,40380000,0.04837,0.04579269,0.057056113,-0.254193549,1.032640453
17,CBU,2004,864636874,0.35787,1.93944,11.76597,0.111,0.012,0.014,13.60352033,6.62459019,2.156129032,-1.955696159,50196000,0.24309,0.06269718,0.05064302,1.171935484,1.065023483
17,CBU,2005,675196587,-0.2191,1.42722,10.58664,0.11,0.012,0.015,13.64122175,6.663562361,4.157096774,-0.731401558,50805000,0.01213,0.03770142,0.038972171,2.000967742,1.224294601
17,CBU,2006,688413966,0.01958,1.74528,12.09325,0.084,0.009,0.011,13.66788806,6.696201494,5.238064516,-0.060309762,38377000,-0.24462,0.02666631,0.032639133,1.080967742,0.671091796
17,CBU,2007,589618942,-0.14351,1.94102,22.00166,0.092,0.009,0.009,13.6942349,6.709662508,4.244516129,-0.836372357,42891000,0.11762,0.02634684,0.013461014,-0.993548387,-0.776062595
17,CBU,2008,795851871,0.34977,1.58364,18.7137,0.092,0.01,0.011,14.61425006,6.777513783,0.15516129,-11.63450485,45940000,0.07109,0.92001516,0.067851275,-4.089354839,-10.79813249
17,CBU,2009,632263043,-0.20555,1.51455,28.33261,0.074,0.008,0.01,14.61266544,6.829052706,0.118064516,-35.05002555,41445000,-0.09785,-0.00158462,0.051538923,-0.037096774,-23.4155207
17,CBU,2010,921167834,0.45694,1.3676,10.20602,0.105,0.012,0.015,14.68792957,6.886930133,0.183225806,-28.98190976,63320000,0.52781,0.07526413,0.057877427,0.06516129,6.06811579
17,CBU,2011,1024337732,0.112,1.07197,9.79566,0.101,0.012,0.016,14.87723053,6.972049161,0.071612903,-20.25058505,73142000,0.15512,0.18930096,0.085119028,-0.111612903,8.73132471
17,CBU,2012,1083078186,0.05734,0.91953,8.50739,0.087,0.011,0.014,14.8806176,7.053322296,0.164516129,-15.30670522,77068000,0.05368,0.00338707,0.081273135,0.092903226,4.94387983
17,CBU,2013,1601342984,0.47851,0.27861,2.73159,0.091,0.011,0.016,15.19975394,7.115001942,0.08516129,-7.406970197,78829000,0.02285,0.31913634,0.061679646,-0.079354839,7.899735023
17,CBU,2014,1548015581,-0.0333,0.44551,4.04792,0.095,0.012,0.018,15.31889545,7.190448578,0.122580645,-2.841205758,91353000,0.15888,0.11914151,0.075446636,0.037419355,4.565764439
17,CBU,2015,1641529047,0.06041,0.3537,3.76468,0.087,0.011,0.017,15.31652585,7.254915764,0.240645161,-1.759177483,91230000,-0.00135,-0.0023696,0.064467186,0.118064516,1.082028275
17,CBU,2016,2742285616,0.67057,0.2073,2.01388,0.085,0.012,0.019,15.31066667,7.312790128,0.54,-0.519441513,103812000,0.13792,-0.00585918,0.057874364,0.299354839,1.23973597
17,CBU,2017,2720241759,-0.00804,0.29713,2.7167,0.099,0.015,0.016,15.30762918,7.380595195,1.301612903,-0.087970518,150717000,0.45183,-0.00303749,0.067805067,0.761612903,0.431470995
17,CBU,2018,2984168344,0.09702,0.24139,1.9816,0.101,0.016,0.021,15.22248143,7.442429598,2.274193548,0.013209468,168641000,0.11892,-0.08514775,0.061834403,0.972580645,0.101179986
17,CBU,2019,3667724983,0.22906,0.18589,1.75226,0.093,0.015,0.021,15.23038205,7.49234782,1.550967742,0.028774438,169063000,0.0025,0.00790062,0.049918222,-0.723225806,0.01556497
17,CBU,2020,3336181395,-0.09039,0.17646,2.24904,0.08,0.012,0.018,15.80598574,7.635558153,0.09,-7.56021125,164676000,-0.02595,0.57560369,0.143210333,-1.460967742,-7.588985688
17,CBU,2021,4016784902,0.20401,0.15703,1.74201,0.092,0.013,0.02,15.98157802,7.70700411,0.079677419,8.358280893,189694000,0.15192,0.17559228,0.071445957,-0.010322581,15.91849214
18,CFR,2003,2103781408,0.25971,0.88006,3.54937,0.174,0.013,0.022,13.54082315,6.57394717,0.984193548,-3.020719642,130501000,0.11553,0.04579269,0.057056113,-0.254193549,1.032640453
18,CFR,2004,2532365548,0.20372,1.07493,7.77782,0.178,0.014,0.023,13.60352033,6.62459019,2.156129032,-1.955696159,141325000,0.08294,0.06269718,0.05064302,1.171935484,1.065023483
18,CFR,2005,2911539804,0.14973,1.17686,10.069,0.186,0.016,0.024,13.64122175,6.663562361,4.157096774,-0.731401558,165423000,0.17051,0.03770142,0.038972171,2.000967742,1.224294601
18,CFR,2006,3121224868,0.07202,0.93895,-16.07573,0.171,0.016,0.025,13.66788806,6.696201494,5.238064516,-0.060309762,193591000,0.17028,0.02666631,0.032639133,1.080967742,0.671091796
18,CFR,2007,2962552726,-0.05084,0.90272,7.39879,0.15,0.016,0.024,13.6942349,6.709662508,4.244516129,-0.836372357,212071000,0.09546,0.02634684,0.013461014,-0.993548387,-0.776062595
18,CFR,2008,3006485231,0.01483,0.83125,8.71592,0.128,0.015,0.021,14.61425006,6.777513783,0.15516129,-11.63450485,207255000,-0.02271,0.92001516,0.067851275,-4.089354839,-10.79813249
18,CFR,2009,2997009200,-0.00315,0.46172,4.45404,0.097,0.011,0.016,14.61266544,6.829052706,0.118064516,-35.05002555,179034000,-0.13617,-0.00158462,0.051538923,-0.037096774,-23.4155207
18,CFR,2010,3724569310,0.24276,0.41201,2.07801,0.102,0.012,0.018,14.68792957,6.886930133,0.183225806,-28.98190976,208764000,0.16606,0.07526413,0.057877427,0.06516129,6.06811579
18,CFR,2011,3240485860,-0.12997,0.41424,3.79912,0.099,0.011,0.018,14.87723053,6.972049161,0.071612903,-20.25058505,217535000,0.04201,0.18930096,0.085119028,-0.111612903,8.73132471
18,CFR,2012,3335599669,0.02935,0.32463,2.80086,0.1,0.011,0.016,14.8806176,7.053322296,0.164516129,-15.30670522,237952000,0.09386,0.00338707,0.081273135,0.092903226,4.94387983
18,CFR,2013,4502856166,0.34994,0.35478,5.84941,0.094,0.01,0.015,15.19975394,7.115001942,0.08516129,-7.406970197,237866000,-0.0286,0.31913634,0.061679646,-0.079354839,7.899735023
18,CFR,2014,4454451946,-0.01075,0.36481,6.58659,0.098,0.01,0.015,15.31889545,7.190448578,0.122580645,-2.841205758,277977000,0.16772,0.11914151,0.075446636,0.037419355,4.565764439
18,CFR,2015,3739203960,-0.16057,0.39077,4.51299,0.094,0.01,0.013,15.31652585,7.254915764,0.240645161,-1.759177483,279328000,0.00501,-0.0023696,0.064467186,0.118064516,1.082028275
18,CFR,2016,5554947918,0.4856,0.40403,2.73859,0.096,0.01,0.013,15.31066667,7.312790128,0.54,-0.519441513,304261000,0.09191,-0.00585918,0.057874364,0.299354839,1.23973597
18,CFR,2017,5978519073,0.07625,0.41923,2.71882,0.111,0.012,0.015,15.30762918,7.380595195,1.301612903,-0.087970518,364149000,0.20219,-0.00303749,0.067805067,0.761612903,0.431470995
18,CFR,2018,5623241164,-0.05943,0.47567,3.22599,0.135,0.014,0.018,15.22248143,7.442429598,2.274193548,0.013209468,454918000,0.25491,-0.08514775,0.061834403,0.972580645,0.101179986
18,CFR,2019,6117651559,0.08792,0.49353,4.43375,0.115,0.013,0.016,15.23038205,7.49234782,1.550967742,0.028774438,443599000,-0.02533,0.00790062,0.049918222,-0.723225806,0.01556497
18,CFR,2020,5482805101,-0.10377,0.54795,5.41013,0.08,0.008,0.011,15.80598574,7.635558153,0.09,-7.56021125,331151000,-0.25696,0.57560369,0.143210333,-1.460967742,-7.588985688
18,CFR,2021,8032551059,0.46504,0.67325,5.07036,0.1,0.009,0.014,15.98157802,7.70700411,0.079677419,8.358280893,443079000,0.34701,0.17559228,0.071445957,-0.010322581,15.91849214
19,CMA,2003,9830569480,0.30127,0.99609,4.03328,0.13,0.012,0.016,13.54082315,6.57394717,0.984193548,-3.020719642,661000000,0.099833611,0.04579269,0.057056113,-0.254193549,1.032640453
19,CMA,2004,10407571200,0.05869,0.88854,4.86174,0.15,0.014,0.02,13.60352033,6.62459019,2.156129032,-1.955696159,757000000,0.145234493,0.06269718,0.05064302,1.171935484,1.065023483
19,CMA,2005,9380637392,-0.09867,0.8528,6.05322,0.17,0.016,0.022,13.64122175,6.663562361,4.157096774,-0.731401558,861000000,0.137384412,0.03770142,0.038972171,2.000967742,1.224294601
19,CMA,2006,9321625131,-0.00629,1.28857,8.17734,0.173,0.016,0.021,13.66788806,6.696201494,5.238064516,-0.060309762,893000000,0.037166086,0.02666631,0.032639133,1.080967742,0.671091796
19,CMA,2007,6573818938,-0.29478,2.28181,14.15273,0.134,0.011,0.015,13.6942349,6.709662508,4.244516129,-0.836372357,680000000,-0.238521837,0.02634684,0.013461014,-0.993548387,-0.776062595
19,CMA,2008,2987144916,-0.5456,2.35123,24.16092,0.034,0.003,0.003,14.61425006,6.777513783,0.15516129,-11.63450485,213000000,-0.686764706,0.92001516,0.067851275,-4.089354839,-10.79813249
19,CMA,2009,4468760366,0.496,1.64077,678.41176,-0.017,-0.002,-0.002,14.61266544,6.829052706,0.118064516,-35.05002555,17000000,-0.920187793,-0.00158462,0.051538923,-0.037096774,-23.4155207
19,CMA,2010,7455006705,0.66825,1.082,4.87403,0.026,0.003,0.006,14.68792957,6.886930133,0.183225806,-28.98190976,277000000,15.29411765,0.07526413,0.057877427,0.06516129,6.06811579
19,CMA,2011,5126006359,-0.31241,0.73005,7.42815,0.06,0.007,0.009,14.87723053,6.972049161,0.071612903,-20.25058505,393000000,0.418772563,0.18930096,0.085119028,-0.111612903,8.73132471
19,CMA,2012,5775040237,0.12662,0.69576,7.8282,0.073,0.008,0.012,14.8806176,7.053322296,0.164516129,-15.30670522,521000000,0.325699746,0.00338707,0.081273135,0.092903226,4.94387983
19,CMA,2013,8695574155,0.50572,0.53091,5.17166,0.076,0.008,0.013,15.19975394,7.115001942,0.08516129,-7.406970197,541000000,0.038387716,0.31913634,0.061679646,-0.079354839,7.899735023
19,CMA,2014,8416519314,-0.03209,0.37706,4.9051,0.079,0.009,0.013,15.31889545,7.190448578,0.122580645,-2.841205758,593000000,0.096118299,0.11914151,0.075446636,0.037419355,4.565764439
19,CMA,2015,7392817311,-0.12163,0.40754,4.13003,0.068,0.007,0.011,15.31652585,7.254915764,0.240645161,-1.759177483,521000000,-0.121416526,-0.0023696,0.064467186,0.118064516,1.082028275
19,CMA,2016,11732831636,0.58706,0.66508,13.26087,0.061,0.007,0.009,15.31066667,7.312790128,0.54,-0.519441513,477000000,-0.084452975,-0.00585918,0.057874364,0.299354839,1.23973597
19,CMA,2017,15097564449,0.28678,0.58169,4.55906,0.093,0.01,0.017,15.30762918,7.380595195,1.301612903,-0.087970518,743000000,0.557651992,-0.00303749,0.067805067,0.761612903,0.431470995
19,CMA,2018,11107057189,-0.26431,0.86679,4.26409,0.156,0.017,0.021,15.22248143,7.442429598,2.274193548,0.013209468,1235000000,0.66218035,-0.08514775,0.061834403,0.972580645,0.101179986
19,CMA,2019,10343073464,-0.06878,1.00177,7.31076,0.163,0.017,0.02,15.23038205,7.49234782,1.550967742,0.028774438,1202000000,-0.026720648,0.00790062,0.049918222,-0.723225806,0.01556497
19,CMA,2020,7769447971,-0.24883,0.71155,6.74676,0.062,0.006,0.008,15.80598574,7.635558153,0.09,-7.56021125,497000000,-0.586522463,0.57560369,0.143210333,-1.460967742,-7.588985688
19,CMA,2021,11409933768,0.46856,0.35406,4.95745,0.143,0.013,0.02,15.98157802,7.70700411,0.079677419,8.358280893,1168000000,1.350100604,0.17559228,0.071445957,-0.010322581,15.91849214
20,COLB,2003,290201568,0.73472,0.25723,0.96654,0.135,0.011,0.016,13.54082315,6.57394717,0.984193548,-3.020719642,19522000,0.793477262,0.04579269,0.057056113,-0.254193549,1.032640453
20,COLB,2004,388927517,0.3402,0.45998,2.04907,0.13,0.012,0.017,13.60352033,6.62459019,2.156129032,-1.955696159,22513000,0.153211761,0.06269718,0.05064302,1.171935484,1.065023483
20,COLB,2005,451405449,0.16064,0.52724,2.90625,0.137,0.013,0.018,13.64122175,6.663562361,4.157096774,-0.731401558,29631000,0.316172878,0.03770142,0.038972171,2.000967742,1.224294601
20,COLB,2006,563657632,0.24867,0.98426,7.29209,0.134,0.013,0.017,13.66788806,6.696201494,5.238064516,-0.060309762,32103000,0.083426142,0.02666631,0.032639133,1.080967742,0.671091796
20,COLB,2007,531989779,-0.05618,0.8435,6.37383,0.109,0.011,0.015,13.6942349,6.709662508,4.244516129,-0.836372357,32381000,0.008659627,0.02634684,0.013461014,-0.993548387,-0.776062595
20,COLB,2008,216541012,-0.59296,0.60379,7.01353,0.015,0.002,0,14.61425006,6.777513783,0.15516129,-11.63450485,5498000,-0.830209073,0.92001516,0.067851275,-4.089354839,-10.79813249
20,COLB,2009,454639442,1.09955,0.28545,5.04991,-0.018,-0.003,-0.006,14.61266544,6.829052706,0.118064516,-35.05002555,-8371000,-2.522553656,-0.00158462,0.051538923,-0.037096774,-23.4155207
20,COLB,2010,828402787,0.82211,0.2416,1.98785,0.038,0.006,0.007,14.68792957,6.886930133,0.183225806,-28.98190976,25837000,-4.086489069,0.07526413,0.057877427,0.06516129,6.06811579
20,COLB,2011,761209572,-0.08111,0.18965,2.01874,0.065,0.011,0.016,14.87723053,6.972049161,0.071612903,-20.25058505,48037000,0.859232883,0.18930096,0.085119028,-0.111612903,8.73132471
20,COLB,2012,712000567,-0.06465,0.04142,0.26871,0.061,0.01,0.015,14.8806176,7.053322296,0.164516129,-15.30670522,46143000,-0.039427941,0.00338707,0.081273135,0.092903226,4.94387983
20,COLB,2013,1409402816,0.9795,0.05849,0.92636,0.062,0.009,0.014,15.19975394,7.115001942,0.08516129,-7.406970197,60016000,0.30065232,0.31913634,0.061679646,-0.079354839,7.899735023
20,COLB,2014,1469675303,0.04276,0.26861,2.57786,0.073,0.011,0.016,15.31889545,7.190448578,0.122580645,-2.841205758,81574000,0.359204212,0.11914151,0.075446636,0.037419355,4.565764439
20,COLB,2015,1876820180,0.27703,0.13544,1.18264,0.079,0.011,0.017,15.31652585,7.254915764,0.240645161,-1.759177483,98827000,0.211501214,-0.0023696,0.064467186,0.118064516,1.082028275
20,COLB,2016,2593325809,0.38177,0.0698,0.57836,0.083,0.011,0.017,15.31066667,7.312790128,0.54,-0.519441513,104866000,0.061106783,-0.00585918,0.057874364,0.299354839,1.23973597
20,COLB,2017,2535730288,-0.02221,0.06899,1.0006,0.077,0.011,0.018,15.30762918,7.380595195,1.301612903,-0.087970518,112828000,0.075925467,-0.00303749,0.067805067,0.761612903,0.431470995
20,COLB,2018,2658524655,0.04843,0.24394,2.05074,0.087,0.014,0.018,15.22248143,7.442429598,2.274193548,0.013209468,172882000,0.532261495,-0.08514775,0.061834403,0.972580645,0.101179986
20,COLB,2019,2934863006,0.10394,0.48759,5.13913,0.091,0.014,0.018,15.23038205,7.49234782,1.550967742,0.028774438,194451000,0.124761398,0.00790062,0.049918222,-0.723225806,0.01556497
20,COLB,2020,2570642368,-0.1241,0.04957,0.62387,0.068,0.01,0.013,15.80598574,7.635558153,0.09,-7.56021125,154244000,-0.206771886,0.57560369,0.143210333,-1.460967742,-7.588985688
20,COLB,2021,2569284274,-0.00053,0.04391,0.46435,0.085,0.011,0.015,15.98157802,7.70700411,0.079677419,8.358280893,202820000,0.314929592,0.17559228,0.071445957,-0.010322581,15.91849214
